chi2Min=572.865	Chi2MinReduced=0.368217	Dof=4	NbPoints=1595	PlotTitle=G13_CH3CN_model
#	Log[nmol_1 (cm-2)]	tex_1(K)	fwhm_1	size_1	vlsr_1	iso_1	chi2
367	14	161.111	6.57143	1.05556	0	60	114296
368	14	161.111	6.57143	1.17778	0	60	110800
369	14	161.111	6.57143	1.3	0	60	107930
370	14	161.111	7.71429	0.2	0	60	160854
371	14	161.111	7.71429	0.322222	0	60	154311
372	14	161.111	7.71429	0.444444	0	60	146741
373	14	161.111	7.71429	0.566667	0	60	139268
374	14	161.111	7.71429	0.688889	0	60	132522
375	14	161.111	7.71429	0.811111	0	60	126735
376	14	161.111	7.71429	0.933333	0	60	121903
377	14	161.111	7.71429	1.05556	0	60	117923
378	14	161.111	7.71429	1.17778	0	60	114656
379	14	161.111	7.71429	1.3	0	60	111974
380	14	161.111	8.85714	0.2	0	60	161195
381	14	161.111	8.85714	0.322222	0	60	155105
382	14	161.111	8.85714	0.444444	0	60	148055
383	14	161.111	8.85714	0.566667	0	60	141087
384	14	161.111	8.85714	0.688889	0	60	134792
385	14	161.111	8.85714	0.811111	0	60	129386
386	14	161.111	8.85714	0.933333	0	60	124869
387	14	161.111	8.85714	1.05556	0	60	121145
388	14	161.111	8.85714	1.17778	0	60	118087
389	14	161.111	8.85714	1.3	0	60	115574
390	14	161.111	10	0.2	0	60	161497
391	14	161.111	10	0.322222	0	60	155811
392	14	161.111	10	0.444444	0	60	149222
393	14	161.111	10	0.566667	0	60	142706
394	14	161.111	10	0.688889	0	60	136814
395	14	161.111	10	0.811111	0	60	131751
396	14	161.111	10	0.933333	0	60	127518
397	14	161.111	10	1.05556	0	60	124025
398	14	161.111	10	1.17778	0	60	121156
399	14	161.111	10	1.3	0	60	118797
400	14	188.889	2	0.2	0	60	159659
401	14	188.889	2	0.322222	0	60	151633
402	14	188.889	2	0.444444	0	60	142531
403	14	188.889	2	0.566667	0	60	133754
404	14	188.889	2	0.688889	0	60	126025
405	14	188.889	2	0.811111	0	60	119552
406	14	188.889	2	0.933333	0	60	114269
407	14	188.889	2	1.05556	0	60	110004
408	14	188.889	2	1.17778	0	60	106567
409	14	188.889	2	1.3	0	60	103789
410	14	188.889	3.14286	0.2	0	60	160081
411	14	188.889	3.14286	0.322222	0	60	152532
412	14	188.889	3.14286	0.444444	0	60	143847
413	14	188.889	3.14286	0.566667	0	60	135328
414	14	188.889	3.14286	0.688889	0	60	127689
415	14	188.889	3.14286	0.811111	0	60	121177
416	14	188.889	3.14286	0.933333	0	60	115773
417	14	188.889	3.14286	1.05556	0	60	111344
418	14	188.889	3.14286	1.17778	0	60	107726
419	14	188.889	3.14286	1.3	0	60	104766
420	14	188.889	4.28571	0.2	0	60	160544
421	14	188.889	4.28571	0.322222	0	60	153585
422	14	188.889	4.28571	0.444444	0	60	145536
423	14	188.889	4.28571	0.566667	0	60	137590
424	14	188.889	4.28571	0.688889	0	60	130418
425	14	188.889	4.28571	0.811111	0	60	124265
426	14	188.889	4.28571	0.933333	0	60	119130
427	14	188.889	4.28571	1.05556	0	60	114899
428	14	188.889	4.28571	1.17778	0	60	111427
429	14	188.889	4.28571	1.3	0	60	108577
430	14	188.889	5.42857	0.2	0	60	160973
431	14	188.889	5.42857	0.322222	0	60	154580
432	14	188.889	5.42857	0.444444	0	60	147166
433	14	188.889	5.42857	0.566667	0	60	139827
434	14	188.889	5.42857	0.688889	0	60	133185
435	14	188.889	5.42857	0.811111	0	60	127471
436	14	188.889	5.42857	0.933333	0	60	122691
437	14	188.889	5.42857	1.05556	0	60	118744
438	14	188.889	5.42857	1.17778	0	60	115499
439	14	188.889	5.42857	1.3	0	60	112831
440	14	188.889	6.57143	0.2	0	60	161350
441	14	188.889	6.57143	0.322222	0	60	155456
442	14	188.889	6.57143	0.444444	0	60	148613
443	14	188.889	6.57143	0.566667	0	60	141830
444	14	188.889	6.57143	0.688889	0	60	135681
445	14	188.889	6.57143	0.811111	0	60	130384
446	14	188.889	6.57143	0.933333	0	60	125946
447	14	188.889	6.57143	1.05556	0	60	122278
448	14	188.889	6.57143	1.17778	0	60	119260
449	14	188.889	6.57143	1.3	0	60	116775
450	14	188.889	7.71429	0.2	0	60	161677
451	14	188.889	7.71429	0.322222	0	60	156221
452	14	188.889	7.71429	0.444444	0	60	149879
453	14	188.889	7.71429	0.566667	0	60	143587
454	14	188.889	7.71429	0.688889	0	60	137876
455	14	188.889	7.71429	0.811111	0	60	132953
456	14	188.889	7.71429	0.933333	0	60	128824
457	14	188.889	7.71429	1.05556	0	60	125409
458	14	188.889	7.71429	1.17778	0	60	122597
459	14	188.889	7.71429	1.3	0	60	120280
460	14	188.889	8.85714	0.2	0	60	161965
461	14	188.889	8.85714	0.322222	0	60	156892
462	14	188.889	8.85714	0.444444	0	60	150992
463	14	188.889	8.85714	0.566667	0	60	145134
464	14	188.889	8.85714	0.688889	0	60	139813
465	14	188.889	8.85714	0.811111	0	60	135222
466	14	188.889	8.85714	0.933333	0	60	131369
467	14	188.889	8.85714	1.05556	0	60	128180
468	14	188.889	8.85714	1.17778	0	60	125553
469	14	188.889	8.85714	1.3	0	60	123389
470	14	188.889	10	0.2	0	60	162219
471	14	188.889	10	0.322222	0	60	157486
472	14	188.889	10	0.444444	0	60	151979
473	14	188.889	10	0.566667	0	60	146507
474	14	188.889	10	0.688889	0	60	141534
475	14	188.889	10	0.811111	0	60	137240
476	14	188.889	10	0.933333	0	60	133635
477	14	188.889	10	1.05556	0	60	130650
478	14	188.889	10	1.17778	0	60	128190
479	14	188.889	10	1.3	0	60	126162
480	14	216.667	2	0.2	0	60	160588
481	14	216.667	2	0.322222	0	60	153754
482	14	216.667	2	0.444444	0	60	145946
483	14	216.667	2	0.566667	0	60	138351
484	14	216.667	2	0.688889	0	60	131601
485	14	216.667	2	0.811111	0	60	125895
486	14	216.667	2	0.933333	0	60	121198
487	14	216.667	2	1.05556	0	60	117375
488	14	216.667	2	1.17778	0	60	114272
489	14	216.667	2	1.3	0	60	111748
490	14	216.667	3.14286	0.2	0	60	160953
491	14	216.667	3.14286	0.322222	0	60	154546
492	14	216.667	3.14286	0.444444	0	60	147138
493	14	216.667	3.14286	0.566667	0	60	139832
494	14	216.667	3.14286	0.688889	0	60	133241
495	14	216.667	3.14286	0.811111	0	60	127591
496	14	216.667	3.14286	0.933333	0	60	122878
497	14	216.667	3.14286	1.05556	0	60	118997
498	14	216.667	3.14286	1.17778	0	60	115815
499	14	216.667	3.14286	1.3	0	60	113203
500	14	216.667	4.28571	0.2	0	60	161349
501	14	216.667	4.28571	0.322222	0	60	155453
502	14	216.667	4.28571	0.444444	0	60	148605
503	14	216.667	4.28571	0.566667	0	60	141814
504	14	216.667	4.28571	0.688889	0	60	135656
505	14	216.667	4.28571	0.811111	0	60	130349
506	14	216.667	4.28571	0.933333	0	60	125902
507	14	216.667	4.28571	1.05556	0	60	122225
508	14	216.667	4.28571	1.17778	0	60	119199
509	14	216.667	4.28571	1.3	0	60	116707
510	14	216.667	5.42857	0.2	0	60	161716
511	14	216.667	5.42857	0.322222	0	60	156305
512	14	216.667	5.42857	0.444444	0	60	150007
513	14	216.667	5.42857	0.566667	0	60	143747
514	14	216.667	5.42857	0.688889	0	60	138058
515	14	216.667	5.42857	0.811111	0	60	133144
516	14	216.667	5.42857	0.933333	0	60	129018
517	14	216.667	5.42857	1.05556	0	60	125600
518	14	216.667	5.42857	1.17778	0	60	122783
519	14	216.667	5.42857	1.3	0	60	120461
520	14	216.667	6.57143	0.2	0	60	162037
521	14	216.667	6.57143	0.322222	0	60	157054
522	14	216.667	6.57143	0.444444	0	60	151249
523	14	216.667	6.57143	0.566667	0	60	145471
524	14	216.667	6.57143	0.688889	0	60	140212
525	14	216.667	6.57143	0.811111	0	60	135666
526	14	216.667	6.57143	0.933333	0	60	131844
527	14	216.667	6.57143	1.05556	0	60	128675
528	14	216.667	6.57143	1.17778	0	60	126061
529	14	216.667	6.57143	1.3	0	60	123904
530	14	216.667	7.71429	0.2	0	60	162316
531	14	216.667	7.71429	0.322222	0	60	157707
532	14	216.667	7.71429	0.444444	0	60	152333
533	14	216.667	7.71429	0.566667	0	60	146979
534	14	216.667	7.71429	0.688889	0	60	142103
535	14	216.667	7.71429	0.811111	0	60	137883
536	14	216.667	7.71429	0.933333	0	60	134333
537	14	216.667	7.71429	1.05556	0	60	131388
538	14	216.667	7.71429	1.17778	0	60	128957
539	14	216.667	7.71429	1.3	0	60	126950
540	14	216.667	8.85714	0.2	0	60	162560
541	14	216.667	8.85714	0.322222	0	60	158279
542	14	216.667	8.85714	0.444444	0	60	153284
543	14	216.667	8.85714	0.566667	0	60	148305
544	14	216.667	8.85714	0.688889	0	60	143767
545	14	216.667	8.85714	0.811111	0	60	139837
546	14	216.667	8.85714	0.933333	0	60	136529
547	14	216.667	8.85714	1.05556	0	60	133784
548	14	216.667	8.85714	1.17778	0	60	131517
549	14	216.667	8.85714	1.3	0	60	129645
550	14	216.667	10	0.2	0	60	162776
551	14	216.667	10	0.322222	0	60	158785
552	14	216.667	10	0.444444	0	60	154126
553	14	216.667	10	0.566667	0	60	149480
554	14	216.667	10	0.688889	0	60	145242
555	14	216.667	10	0.811111	0	60	141571
556	14	216.667	10	0.933333	0	60	138480
557	14	216.667	10	1.05556	0	60	135913
558	14	216.667	10	1.17778	0	60	133793
559	14	216.667	10	1.3	0	60	132042
